PERMNO,date,EXCHCD,TICKER,COMNAM,CUSIP,SHROUT,PRC,RET,vwretd,ewretd
86457,6/16/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281206,43.55,0.002071,0.001908,-0.002111
86457,6/17/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281206,43.05,-0.006629,-0.001764,0.001627
86457,6/20/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281206,43.23,0.004181,0.007266,0.010068
86457,6/21/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281206,43.53,0.00694,0.002338,-0.001062
86457,6/22/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281206,43.38,-0.003446,-0.001876,-0.002204
86457,6/23/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281206,43.97,0.013601,0.014411,0.014345
86457,6/24/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281206,42.28,-0.038435,-0.036564,-0.030442
86457,6/27/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281206,41.43,-0.020104,-0.02028,-0.025579
86457,6/28/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281206,42.25,0.019792,0.018033,0.018963
86457,6/29/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281206,42.9,0.015385,0.017588,0.01616
86457,6/30/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281756,43.37,0.010956,0.013177,0.009824
86457,7/1/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281756,43.47,0.002306,0.003011,0.007662
86457,7/5/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281756,43.15,-0.007361,-0.008206,-0.011084
86457,7/6/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281756,43.45,0.006952,0.005431,0.004358
86457,7/7/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281756,43.45,0,-0.000695,0.001076
86457,7/8/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281756,44.13,0.01565,0.015465,0.016916
86457,7/11/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281756,44.39,0.005892,0.0042,0.006844
86457,7/12/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281756,44.75,0.00811,0.007911,0.010676
86457,7/13/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281756,44.76,0.000223,-0.000221,-0.00246
86457,7/14/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281756,45.05,0.006479,0.004673,0.002047
86457,7/15/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281756,45.01,-0.000888,-0.000801,0.001042
86457,7/18/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281756,45.31,0.006665,0.002594,0.003146
86457,7/19/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281756,45.21,-0.002207,-0.002355,-0.004731
86457,7/20/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281756,45.8,0.01305,0.004623,0.0062
86457,7/21/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281756,45.56,-0.00524,-0.003324,-0.001343
86457,7/22/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281756,45.83,0.005926,0.004496,0.004517
86457,7/25/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281756,45.77,-0.001309,-0.003157,-0.003692
86457,7/26/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281756,45.87,0.002185,0.001613,0.004154
86457,7/27/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281756,46.25,0.008284,-0.001252,0.001894
86457,7/28/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,281756,46.28,0.000649,0.001656,-0.000085
86457,7/29/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270356,46.45,0.003673,0.002623,0.003096
86457,8/1/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270356,46.54,0.001938,-0.002251,-0.00216
86457,8/2/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270356,46.19,-0.00752,-0.007086,-0.008434
86457,8/3/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270356,46.35,0.003464,0.004374,0.007193
86457,8/4/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270356,46.6,0.005394,0.000807,0.002477
86457,8/5/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270356,47.05,0.009657,0.008051,0.008414
86457,8/8/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270356,47.04,-0.000213,0.000104,0.002457
86457,8/9/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270356,47.14,0.002126,0.001072,0.000815
86457,8/10/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270356,46.99,-0.003182,-0.002557,-0.004815
86457,8/11/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270356,47.16,0.003618,0.004806,0.00523
86457,8/12/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270356,47.11,-0.00106,-0.000495,0.000415
86457,8/15/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270356,47.34,0.004882,0.004006,0.007005
86457,8/16/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270356,46.99,-0.007393,-0.005476,-0.0037
86457,8/17/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270356,46.97,-0.000426,0.001044,-0.001361
86457,8/18/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270356,46.99,0.000426,0.003379,0.005752
86457,8/19/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270356,47.02,0.000638,-0.001829,-0.001544
86457,8/22/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270356,47.02,0,-0.000426,0.000422
86457,8/23/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270356,47.19,0.003615,0.002813,0.004415
86457,8/24/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270356,46.93,-0.00551,-0.006041,-0.007106
86457,8/25/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270356,47.03,0.002131,-0.000646,-0.000007
86457,8/26/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270356,47.05,0.000425,-0.001828,-0.001858
86457,8/29/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270356,47.23,0.003826,0.005233,0.005104
86457,8/30/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270356,47.07,-0.003388,-0.001519,-0.000381
86457,8/31/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,276956,46.99,-0.0017,-0.002584,-0.003812
86457,9/1/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,276956,47.14,0.003192,0.000756,0.000696
86457,9/2/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,276956,47.35,0.004455,0.005878,0.007869
86457,9/6/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,276956,47.59,0.005069,0.00341,0.005611
86457,9/7/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,276956,47.71,0.002522,0.00081,0.002863
86457,9/8/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,276956,47.32,-0.008174,-0.002067,0.002006
86457,9/9/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,276956,46.16,-0.024514,-0.025008,-0.023207
86457,9/12/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,276956,46.93,0.016681,0.013341,0.008246
86457,9/13/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,276956,46.59,-0.007245,-0.015838,-0.015947
86457,9/14/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,276956,46.81,0.004722,-0.000537,0.000163
86457,9/15/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,276956,47.58,0.016449,0.010098,0.007965
86457,9/16/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,276956,47.21,-0.003666,-0.003857,-0.00162
86457,9/19/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,276956,47.12,-0.001906,0.001383,0.003707
86457,9/20/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,276956,47.09,-0.000637,-0.000366,0.000414
86457,9/21/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,276956,47.62,0.011255,0.01187,0.011197
86457,9/22/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,276956,47.91,0.00609,0.00781,0.009804
86457,9/23/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,276956,47.49,-0.008766,-0.005946,-0.004166
86457,9/26/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,276956,47.21,-0.005896,-0.008221,-0.007688
86457,9/27/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,276956,47.73,0.011015,0.005088,0.002935
86457,9/28/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,276956,47.82,0.001886,0.006706,0.007097
86457,9/29/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,276956,47.53,-0.006064,-0.009203,-0.008457
86457,9/30/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270656,47.78,0.00526,0.007813,0.007531
86457,10/3/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270656,47.64,-0.00293,-0.003064,-0.000567
86457,10/4/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270656,47.47,-0.003568,-0.005617,-0.006701
86457,10/5/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270656,47.64,0.003581,0.004931,0.006007
86457,10/6/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270656,47.75,0.002309,-0.000745,-0.002986
86457,10/7/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270656,47.62,-0.002723,-0.00382,-0.004781
86457,10/10/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270656,47.95,0.00693,0.005597,0.006907
86457,10/11/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270656,47.41,-0.011262,-0.012606,-0.013027
86457,10/12/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270656,47.49,0.001687,0.000928,-0.001022
86457,10/13/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270656,47.19,-0.006317,-0.003312,-0.006469
86457,10/14/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270656,47.37,0.003814,-0.000326,-0.001773
86457,10/17/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270656,47.27,-0.002111,-0.002519,-0.003122
86457,10/18/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270656,47.53,0.0055,0.006561,0.005962
86457,10/19/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270656,47.62,0.001894,0.003004,0.004702
86457,10/20/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270656,47.4,-0.00462,-0.001655,-0.000314
86457,10/21/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270656,47.53,0.002743,-0.000125,-0.000546
86457,10/24/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270656,47.99,0.009678,0.004435,0.001839
86457,10/25/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270656,47.82,-0.003542,-0.004361,-0.005665
86457,10/26/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270656,47.55,-0.005646,-0.002825,-0.005733
86457,10/27/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270656,47.49,-0.001262,-0.003973,-0.007631
86457,10/28/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,270656,47.44,-0.001053,-0.002568,-0.003873
86457,10/31/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,277206,47.42,-0.000422,0.000426,-0.001168
86457,11/1/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,277206,47.01,-0.008646,-0.006779,-0.007485
86457,11/2/2016,4,XLK,SECTOR SPDR TRUST,81369Y80,277206,46.71,-0.006382,-0.007697,-0.010517
