PERMNO,date,EXCHCD,SICCD,TICKER,COMNAM,CUSIP,SHROUT,PRC,RET,vwretd,ewretd
86456,12/31/2013,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,188576,52.26,0.042037,0.026126,0.025242
86456,1/31/2014,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,174876,50.03,-0.042671,-0.029957,-0.001282
86456,2/28/2014,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,173426,52.06,0.040576,0.046173,0.044257
86456,3/31/2014,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,163476,52.33,0.009498,0.004469,0.001028
86456,4/30/2014,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,182776,53.03,0.013377,0.001661,-0.022319
86456,5/30/2014,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,191726,54.05,0.019234,0.020219,0.006647
86456,6/30/2014,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,193226,54.06,0.004804,0.027941,0.039501
86456,7/31/2014,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,169576,51.83,-0.04125,-0.020523,-0.035223
86456,8/29/2014,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,169026,54.02,0.042253,0.040186,0.033697
86456,9/30/2014,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,161126,53.15,-0.011342,-0.025129,-0.044988
86456,10/31/2014,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,165676,55.21,0.038758,0.021184,0.014199
86456,11/28/2014,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,174776,56.91,0.030792,0.02115,-0.002457
86456,12/31/2014,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,163526,56.58,-0.000253,-0.003616,-0.00019
86456,1/30/2015,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,149976,54.57,-0.035525,-0.027152,-0.019073
86456,2/27/2015,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,143476,57.49,0.053509,0.055948,0.054123
86456,3/31/2015,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,138776,55.77,-0.025383,-0.010439,-0.005112
86456,4/30/2015,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,136176,55.63,-0.00251,0.008723,0.015127
86456,5/29/2015,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,140676,55.81,0.003236,0.010326,0.003962
86456,6/30/2015,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,134326,54.06,-0.02638,-0.019259,-0.013473
86456,7/31/2015,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,130276,54.22,0.00296,0.012095,-0.027144
86456,8/31/2015,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,120426,51.29,-0.054039,-0.059996,-0.047295
86456,9/30/2015,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,120926,49.89,-0.021819,-0.033738,-0.049922
86456,10/30/2015,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,132576,54.27,0.087793,0.073963,0.052873
86456,11/30/2015,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,129176,54.74,0.00866,0.002442,0.007333
86456,12/31/2015,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,114426,53.01,-0.025781,-0.022257,-0.035887
86456,1/29/2016,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,111326,49.99,-0.05697,-0.057035,-0.074951
86456,2/29/2016,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,116876,52.12,0.042608,0.000682,0.005557
86456,3/31/2016,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,117726,55.47,0.069701,0.07046,0.078191
86456,4/29/2016,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,127376,56.16,0.012439,0.011799,0.039834
86456,5/31/2016,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,121376,55.92,-0.004274,0.014296,-0.000617
86456,6/30/2016,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,116576,56.01,0.007103,0.003123,0.005839
86456,7/29/2016,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,118676,58.04,0.036244,0.03874,0.049867
86456,8/31/2016,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,131776,58.59,0.009476,0.002787,0.013067
86456,9/30/2016,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,125326,58.38,0.001733,0.003016,0.015373
86456,10/31/2016,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,130926,57.21,-0.020041,-0.02159,-0.039941
86456,11/30/2016,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,159026,62.41,0.090893,0.040415,0.050505
86456,12/30/2016,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,163576,62.22,0.003112,0.018775,0.015889
86456,1/31/2017,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,166376,63.38,0.018644,0.022177,0.025931
86456,2/28/2017,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,165926,65.86,0.039129,0.032638,0.01713
86456,3/31/2017,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,160776,65.06,-0.007642,0.002089,0.00639
86456,4/28/2017,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,168876,66.34,0.019674,0.009612,0.003684
86456,5/31/2017,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,166976,67.52,0.017787,0.00934,-0.011327
86456,6/30/2017,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,160076,68.11,0.013531,0.00946,0.022916
86456,7/31/2017,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,157326,68.31,0.002936,0.020327,0.00911
86456,8/31/2017,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,169326,68.46,0.002196,0.001591,-0.008749
86456,9/29/2017,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,154276,71,0.041716,0.023704,0.046757
86456,10/31/2017,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,178026,71.53,0.007465,0.019264,0.002211
86456,11/30/2017,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,174376,74.51,0.041661,0.027269,0.020836
86456,12/29/2017,4,6726,XLI,SECTOR SPDR TRUST,81369Y70,165776,75.67,0.02096,0.012163,0.01422
86457,1/31/2000,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,20000,50.5625,-0.061485,-0.039607,0.050642
86457,2/29/2000,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,20000,55.875,0.105068,0.031782,0.120481
86457,3/31/2000,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,20000,60.5625,0.083893,0.053499,-0.000464
86457,4/28/2000,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,20000,55,-0.091847,-0.059527,-0.088473
86457,5/31/2000,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,20000,49.28125,-0.103977,-0.03887,-0.057337
86457,6/30/2000,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,20000,54.1875,0.099556,0.051603,0.079304
86457,7/31/2000,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,25700,51.46875,-0.050173,-0.017712,-0.019303
86457,8/31/2000,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,25700,56.51563,0.098057,0.075007,0.0593
86457,9/29/2000,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,25700,46.375,-0.17943,-0.051144,-0.040045
86457,10/31/2000,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,25700,43.71875,-0.057278,-0.024495,-0.066833
86457,11/30/2000,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,25700,34.75,-0.205147,-0.102373,-0.118569
86457,12/29/2000,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,25700,31.3125,-0.098921,0.020423,-0.007053
86457,1/31/2001,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,25700,37.3,0.191218,0.039599,0.225038
86457,2/28/2001,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,25700,28.01,-0.249062,-0.099103,-0.074519
86457,3/30/2001,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,25700,24.8,-0.114602,-0.070393,-0.072702
86457,4/30/2001,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,25700,28.81,0.161694,0.083831,0.076441
86457,5/31/2001,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,25700,27.63,-0.040958,0.010455,0.062199
86457,6/29/2001,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,42900,28.17,0.019544,-0.017553,0.007726
86457,7/31/2001,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,42900,26.22,-0.069223,-0.018298,-0.028403
86457,8/31/2001,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,42900,23.02,-0.122044,-0.058982,-0.035013
86457,9/28/2001,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,42900,19.25,-0.163771,-0.091485,-0.127787
86457,10/31/2001,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,42900,21.35,0.109091,0.027836,0.078125
86457,11/30/2001,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,52250,24.54,0.149415,0.078777,0.080799
86457,12/31/2001,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,52250,24,-0.022005,0.017852,0.057768
86457,1/31/2002,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,56700,23.74,-0.010833,-0.015975,0.018192
86457,2/28/2002,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,53600,20.656,-0.129907,-0.021696,-0.033066
86457,3/28/2002,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,54200,21.67,0.04909,0.044678,0.074653
86457,4/30/2002,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,53700,19.05,-0.120905,-0.049618,-0.003165
86457,5/31/2002,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,53700,18.26,-0.04147,-0.010521,-0.015507
86457,6/28/2002,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,52800,15.82,-0.133625,-0.070249,-0.067317
86457,7/31/2002,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,54450,14.32,-0.094817,-0.081149,-0.107497
86457,8/30/2002,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,55250,14.2,-0.00838,0.007979,0.006337
86457,9/30/2002,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,53450,11.83,-0.166901,-0.09992,-0.08449
86457,10/31/2002,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,58600,14.76,0.247675,0.074923,0.042773
86457,11/29/2002,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,63550,17.1,0.158537,0.061271,0.117775
86457,12/31/2002,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,64250,14.8,-0.13212,-0.053313,-0.040159
86457,1/31/2003,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,64050,14.45,-0.023649,-0.023392,0.006068
86457,2/28/2003,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,62201,14.52,0.004844,-0.01539,-0.021448
86457,3/31/2003,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,62801,14.3,-0.015152,0.010325,0.009434
86457,4/30/2003,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,62701,15.61,0.091608,0.082762,0.098231
86457,5/30/2003,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,62851,16.95,0.085842,0.063471,0.133177
86457,6/30/2003,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,62001,17.07,0.00708,0.016336,0.049745
86457,7/31/2003,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,59951,17.6,0.031049,0.023112,0.061927
86457,8/29/2003,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,58251,18.44,0.047727,0.024966,0.047429
86457,9/30/2003,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,58201,18.28,-0.008677,-0.009112,0.025239
86457,10/31/2003,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,55151,19.62,0.073304,0.060319,0.080954
86457,11/28/2003,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,54451,19.9,0.014271,0.016593,0.038147
86457,12/31/2003,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,53801,20.38,0.031209,0.045488,0.038908
86457,1/30/2004,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,56301,21.25,0.042689,0.023051,0.065763
86457,2/27/2004,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,54503,20.71,-0.025412,0.015458,0.01372
86457,3/31/2004,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,52053,20.16,-0.026557,-0.010674,0.006293
86457,4/30/2004,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,48853,19.39,-0.038194,-0.024232,-0.04359
86457,5/28/2004,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,47253,20.15,0.039195,0.014068,0.002593
86457,6/30/2004,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,50653,20.7,0.027295,0.021598,0.022731
86457,7/30/2004,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,48953,19.44,-0.06087,-0.037667,-0.05109
86457,8/31/2004,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,46203,18.58,-0.044239,0.002713,-0.004742
86457,9/30/2004,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,49003,19.12,0.029064,0.020547,0.041601
86457,10/29/2004,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,48903,19.96,0.043933,0.017806,0.020845
86457,11/30/2004,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,58653,20.98,0.051102,0.048207,0.079935
86457,12/31/2004,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,58503,21.11,0.026104,0.035178,0.052928
86457,1/31/2005,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,57003,19.92,-0.056371,-0.026555,-0.029282
86457,2/28/2005,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,52153,19.95,0.001506,0.02268,0.016643
86457,3/31/2005,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,53253,19.56,-0.019549,-0.016949,-0.031842
86457,4/29/2005,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,56403,18.87,-0.035276,-0.025185,-0.046513
86457,5/31/2005,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,59803,20.18,0.069422,0.037956,0.04382
86457,6/30/2005,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,59853,19.92,-0.012884,0.011532,0.032139
86457,7/29/2005,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,62453,21.05,0.056727,0.043325,0.058751
86457,8/31/2005,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,61753,20.85,-0.009501,-0.005945,-0.007216
86457,9/30/2005,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,62303,20.9,0.002398,0.010606,0.010533
86457,10/31/2005,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,62853,20.42,-0.022966,-0.020877,-0.033876
86457,11/30/2005,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,71803,21.71,0.063173,0.040329,0.034319
86457,12/30/2005,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,73653,20.9,-0.030488,0.003456,0.013484
86457,1/31/2006,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,78403,21.6,0.033493,0.040044,0.076354
86457,2/28/2006,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,72254,21.65,0.002315,-0.001637,0.004836
86457,3/31/2006,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,76004,22.14,0.022633,0.019053,0.036978
86457,4/28/2006,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,71904,21.85,-0.013098,0.012965,0.009791
86457,5/31/2006,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,73404,20.43,-0.064989,-0.031045,-0.044331
86457,6/30/2006,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,72904,20.33,-0.004895,-0.000386,-0.008479
86457,7/31/2006,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,72154,19.8,-0.02607,-0.001884,-0.022698
86457,8/31/2006,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,74204,21.19,0.070202,0.025048,0.025011
86457,9/29/2006,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,81904,22,0.04028,0.019424,0.009006
86457,10/31/2006,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,84004,22.89,0.040455,0.037133,0.046211
86457,11/30/2006,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,86854,23.52,0.027523,0.023705,0.031168
86457,12/29/2006,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,86554,23.26,-0.005318,0.010854,0.0148
86457,1/31/2007,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,86554,23.73,0.020206,0.019401,0.022283
86457,2/28/2007,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,85454,23.05,-0.028656,-0.013994,0.002111
86457,3/30/2007,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,86404,23.32,0.011714,0.012946,0.006545
86457,4/30/2007,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,87404,24.42,0.04717,0.039821,0.027044
86457,5/31/2007,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,88954,25.65,0.050369,0.038932,0.023123
86457,6/29/2007,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,88554,25.6,-0.001259,-0.014754,-0.007906
86457,7/31/2007,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,92554,25.55,-0.001953,-0.031758,-0.043537
86457,8/31/2007,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,93854,26.04,0.019178,0.011631,-0.011712
86457,9/28/2007,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,98204,26.97,0.037732,0.040849,0.025364
86457,10/31/2007,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,104704,28.4,0.053022,0.025834,0.017406
86457,11/30/2007,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,103304,26.26,-0.075352,-0.049327,-0.076617
86457,12/31/2007,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,114754,26.66,0.019902,-0.004428,-0.010989
86457,1/31/2008,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,104254,23.25,-0.127907,-0.062147,-0.045066
86457,2/29/2008,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,101304,22.15,-0.047312,-0.021664,-0.021401
86457,3/31/2008,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,111604,22.4,0.011535,-0.010419,-0.025309
86457,4/30/2008,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,121554,23.8,0.0625,0.051106,0.031907
86457,5/30/2008,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,134204,25.35,0.065126,0.023841,0.031787
86457,6/30/2008,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,129754,22.91,-0.093547,-0.078433,-0.086625
86457,7/31/2008,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,140704,22.35,-0.024443,-0.013328,-0.001295
86457,8/29/2008,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,140904,22.75,0.017897,0.010563,0.013023
86457,9/30/2008,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,113704,19.85,-0.124365,-0.098007,-0.120091
86457,10/31/2008,2,6726,XLK,SECTOR SPDR TRUST,81369Y80,135855,16.65,-0.161209,-0.184621,-0.205222
86457,11/28/2008,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,140904,15.25,-0.084084,-0.084615,-0.13032
86457,12/31/2008,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,136605,15.41,0.015771,0.022148,0.042176
86457,1/30/2009,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,136605,14.68,-0.047372,-0.077323,-0.024042
86457,2/27/2009,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,136605,14.12,-0.038147,-0.100214,-0.107667
86457,3/31/2009,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,130200,15.62,0.111698,0.08669,0.107474
86457,4/30/2009,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,147460,17.25,0.104353,0.109359,0.192762
86457,5/29/2009,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,155410,17.65,0.023188,0.067788,0.10233
86457,6/30/2009,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,159010,18.21,0.036296,-0.003098,0.023921
86457,7/31/2009,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,198210,19.7,0.081823,0.081719,0.085217
86457,8/31/2009,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,193210,20.02,0.016244,0.031459,0.056864
86457,9/30/2009,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,205010,20.87,0.046289,0.045222,0.071255
86457,10/30/2009,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,180560,20.61,-0.012458,-0.027993,-0.050612
86457,11/30/2009,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,184110,21.75,0.055313,0.057098,0.028476
86457,12/31/2009,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,200860,22.93,0.057906,0.028419,0.055001
86457,1/29/2010,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,185960,20.959,-0.085957,-0.037096,-0.011388
86457,2/26/2010,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,192410,21.69,0.034878,0.034774,0.033603
86457,3/31/2010,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,209460,23.1,0.068377,0.063606,0.069289
86457,4/30/2010,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,194610,23.389,0.012511,0.020043,0.057843
86457,5/28/2010,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,194760,21.64,-0.074779,-0.079136,-0.076929
86457,6/30/2010,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,197710,20.4,-0.053654,-0.050725,-0.056799
86457,7/30/2010,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,193510,21.92,0.07451,0.070292,0.05994
86457,8/31/2010,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,174460,20.69,-0.056113,-0.042813,-0.047566
86457,9/30/2010,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,192360,23.02,0.116519,0.091518,0.096418
86457,10/29/2010,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,230410,24.35,0.057776,0.038531,0.040681
86457,11/30/2010,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,237010,23.95,-0.016427,0.005108,0.010736
86457,12/31/2010,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,229860,25.19,0.055532,0.06715,0.068851
86457,1/31/2011,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,259110,25.99,0.031759,0.019157,0.014412
86457,2/28/2011,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,265060,26.56,0.021932,0.038165,0.037036
86457,3/31/2011,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,268160,26.0625,-0.015584,0.003366,0.008605
86457,4/29/2011,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,283660,26.74,0.025995,0.028688,0.019203
86457,5/31/2011,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,294610,26.46,-0.010471,-0.014935,-0.018549
86457,6/30/2011,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,291610,25.7,-0.02501,-0.018395,-0.024106
86457,7/29/2011,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,294810,25.81,0.00428,-0.02247,-0.021813
86457,8/31/2011,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,275960,24.44,-0.05308,-0.057472,-0.075715
86457,9/30/2011,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,278360,23.6,-0.030544,-0.084873,-0.10092
86457,10/31/2011,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,291710,26.01,0.102119,0.113977,0.107697
86457,11/30/2011,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,290810,25.62,-0.014994,-0.006226,-0.020645
86457,12/30/2011,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,322360,25.45,-0.002372,0.003702,-0.003561
86457,1/31/2012,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,322360,27.03,0.062083,0.054076,0.085342
86457,2/29/2012,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,322360,28.945,0.070847,0.041186,0.036494
86457,3/30/2012,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,313105,30.16,0.045307,0.023994,0.017608
86457,4/30/2012,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,317855,29.82,-0.011273,-0.006801,-0.009106
86457,5/31/2012,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,322355,27.93,-0.06338,-0.065531,-0.068434
86457,6/29/2012,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,320155,28.725,0.032351,0.038156,0.034188
86457,7/31/2012,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,312505,29.26,0.018625,0.010266,-0.003281
86457,8/31/2012,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,328255,30.49,0.042037,0.026265,0.02482
86457,9/28/2012,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,346605,30.825,0.01525,0.026539,0.034925
86457,10/31/2012,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,325105,28.8705,-0.063406,-0.014101,-0.013477
86457,11/30/2012,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,311805,29.13,0.008988,0.006193,0.00279
86457,12/31/2012,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,287455,28.85,-0.003857,0.012531,0.021872
86457,1/31/2013,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,304605,29.4,0.019064,0.054094,0.063509
86457,2/28/2013,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,307705,29.63,0.007823,0.008332,0.0035
86457,3/28/2013,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,313955,30.27,0.025796,0.035274,0.031419
86457,4/30/2013,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,312005,30.8,0.017509,0.014945,0.002477
86457,5/31/2013,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,340255,31.66,0.027922,0.019067,0.023985
86457,6/28/2013,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,331305,30.585,-0.02907,-0.015039,-0.013012
86457,7/31/2013,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,355755,31.73,0.037437,0.052681,0.054898
86457,8/30/2013,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,360505,31.4,-0.0104,-0.025714,-0.017278
86457,9/30/2013,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,366355,32.04,0.025425,0.037477,0.051828
86457,10/31/2013,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,381355,33.65,0.05025,0.039852,0.025762
86457,11/29/2013,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,366805,34.69,0.030906,0.024947,0.023398
86457,12/31/2013,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,368105,35.74,0.035206,0.026126,0.025242
86457,1/31/2014,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,376805,34.82,-0.025742,-0.029957,-0.001282
86457,2/28/2014,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,335205,36.35,0.04394,0.046173,0.044257
86457,3/31/2014,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,342305,36.35,0.004328,0.004469,0.001028
86457,4/30/2014,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,351505,36.45,0.002751,0.001661,-0.022319
86457,5/30/2014,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,333755,37.82,0.037586,0.020219,0.006647
86457,6/30/2014,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,325455,38.35,0.018668,0.027941,0.039501
86457,7/31/2014,4,6726,XLK,SECTOR SPDR TRUST,81369Y80,341555,39,0.016949,-0.020523,-0.035223
