cusip,tm,permno,ticker,price,ret
"11012210",2000m11,19393,"BMY",69.3125,.137435898
"15670010",2000m11,60599,"CTL",35.1875,-.084805198
"15677T10",2000m11,38914,"CEN",22.9375,-.082500003
"17296710",2000m11,70519,"C",49.8125,-.050783847
"18905410",2000m11,46578,"CLX",44.6875,.00140056
"22420610",2000m11,77064,"JC",1.375,-.15384616
"24801910",2000m11,61743,"DLX",23.3125,.049639888
"24903010",2000m11,11600,"XRAY",36.1875,.043243244
"24950910",2000m11,79328,"DFS",13.3125,-.06167401
"29266R10",2000m11,87659,"ENR",19.3125,-.022151899
"29442910",2000m11,52476,"EFX",33.25,-.033550724
"31340030",2000m11,75789,"FRE",60.4375,.007291667
"31358610",2000m11,51043,"FNM",79,.025974026
"31996310",2000m11,77546,"FDC",51.1875,.021197008
"32096010",2000m11,11371,"FHCC",47.0625,.206730768
"35346910",2000m11,77637,"FC",8,0
"36473010",2000m11,47941,"GCI",53.625,-.075431034
"36665110",2000m11,79698,"IT",8.5,-.105263159
"36665120",2000m11,87030,"IT",8.125,-.071428575
"36960410",2000m11,12060,"GE",49.5625,-.095781073
"39787M10",2000m11,40097,"GREY",575,.028571429
"44106M10",2000m11,81917,"HPT",21.625,.002898551
"44993410",2000m11,84020,"RX",28,.185185179
"45068B10",2000m11,81128,"ESI",19.875,.261904776
"46069010",2000m11,53065,"IPG",39.0625,-.088034935
"46115610",2000m11,82301,"IBI",14.9375,-.371413618
"47816010",2000m11,22111,"JNJ",100,.088955224
"48268610",2000m11,76195,"KSWS",24,-.127272725
"51384710",2000m11,48523,"LANC",25.9375,.097883597
"57174810",2000m11,45751,"MMC",115.125,-.119502865
"57459910",2000m11,34032,"MAS",19.3125,.033444814
"66978410",2000m11,83453,"NIS",19.0625,.215139449
"71708110",2000m11,21936,"PFE",44.3125,.028133141
"71815410",2000m11,13901,"MO",38.1875,.042662118
"74271810",2000m11,18163,"PG",74.875,.048118986
"75127730",2000m11,28353,"RAL",26.3125,.087938145
"76169510",2000m11,66799,"REY",18.5625,.03846154
"78223310",2000m11,66050,"RUS",21.125,-.059173554
"78387G10",2000m11,66093,"SBC",54.9375,-.04767064
"81760N10",2000m11,71116,"SVM",9.875,.08219178
"89102710",2000m11,62308,"TMK",38,.140712947
"89989610",2000m11,83462,"TUP",18.25,.065693431
"90297310",2000m11,66157,"USB",24.1875,.008888889
"90478470",2000m11,28310,"UN",62.0625,.228344604
"91886610",2000m11,77461,"VCI",27.9375,.006756757
"92343V10",2000m11,65875,"VZ",56.1875,-.028108109
"93005920",2000m11,86380,"WDR",30.75,-.016000001
"94106L10",2000m11,11955,"WMI",23.9375,.196875006
"94974610",2000m11,38703,"WFC",47.4375,.029473685
"95081710",2000m11,38906,"WSC",285,.064425774
"96647R10",2000m11,38973,"WH",15,.15384616
"02581610",2000m12,59176,"AXP",54.9375,0
"02660910",2000m12,15667,"AHP",63.54999924,.056964643
"03522910",2000m12,59184,"BUD",45.5,-.040843215
"05981530",2000m12,77881,"BDG",33.5,.056406252
"08055510",2000m12,65509,"BLC",16,-.05882353
"08467010",2000m12,17778,"BRK",71000,.077389985
"08467020",2000m12,83443,"BRK",2354,.082796685
"09367110",2000m12,49373,"HRB",41.375,.184369445
"11012210",2000m12,19393,"BMY",73.9375,.066726781
"15670010",2000m12,60599,"CTL",35.75,.015985791
"15677T10",2000m12,38914,"CEN",19.9375,-.130790189
"17296710",2000m12,70519,"C",51.0625,.025094103
"18905410",2000m12,46578,"CLX",35.5,-.205594406
"22420610",2000m12,77064,"JC",1.375,0
"24801910",2000m12,61743,"DLX",25.27000046,.08396785
"24903010",2000m12,11600,"XRAY",39.125,.083074264
"24950910",2000m12,79328,"DFS",11.5,-.136150241
"29266R10",2000m12,87659,"ENR",21.375,.106796116
"29442910",2000m12,52476,"EFX",28.6875,-.137218043
"31340030",2000m12,75789,"FRE",68.875,.14241986
"31358610",2000m12,51043,"FNM",86.75,.098101266
"31996310",2000m12,77546,"FDC",52.6875,.029694749
"32096010",2000m12,11371,"FHCC",46.5625,-.01062417
"35346910",2000m12,77637,"FC",7.5,-.0625
"36473010",2000m12,47941,"GCI",63.0625,.180093244
"36665110",2000m12,79698,"IT",6.900000095,-.188235283
"36665120",2000m12,87030,"IT",6.340000153,-.21969229
"36960410",2000m12,12060,"GE",47.9375,-.029558638
"39787M10",2000m12,40097,"GREY",650,.130434781
"44106M10",2000m12,81917,"HPT",22.625,.046242774
"44993410",2000m12,84020,"RX",27,-.035714287
"45068B10",2000m12,81128,"ESI",22,.106918238
"46069010",2000m12,53065,"IPG",42.5625,.089599997
"46115610",2000m12,82301,"IBI",15,.0041841
"47816010",2000m12,22111,"JNJ",105.0625,.050625
"48268610",2000m12,76195,"KSWS",25,.042291667
"51384710",2000m12,48523,"LANC",28.0625,.088481925
"57174810",2000m12,45751,"MMC",117,.016286645
"57459910",2000m12,34032,"MAS",25.6875,.330097079
"66978410",2000m12,83453,"NIS",19.9375,.045901638
"71708110",2000m12,21936,"PFE",46,.038081806
"71815410",2000m12,13901,"MO",44,.166088372
"74271810",2000m12,18163,"PG",78.4375,.0475793
"75127730",2000m12,28353,"RAL",26.125,-.007125891
"76169510",2000m12,66799,"REY",20.25,.096835017
"78223310",2000m12,66050,"RUS",21.125,0
"78387G10",2000m12,66093,"SBC",47.75,-.130830497
"81760N10",2000m12,71116,"SVM",11.5,.164556965
"89102710",2000m12,62308,"TMK",38.4375,.011513158
"89989610",2000m12,83462,"TUP",20.4375,.131917804
"90297310",2000m12,66157,"USB",29.1875,.206718341
"90478470",2000m12,28310,"UN",62.9375,.014098691
"91886610",2000m12,77461,"VCI",31.5625,.129753917
"92343V10",2000m12,65875,"VZ",50.125,-.107897662
"93005920",2000m12,86380,"WDR",37.5,.219512194
"94106L10",2000m12,11955,"WMI",27.75,.159268931
"94974610",2000m12,38703,"WFC",55.6875,.173913047
"95081710",2000m12,38906,"WSC",281.75,-.011403508
"96647R10",2000m12,38973,"WH",16.375,.091666669
"02581610",2001m1,59176,"AXP",47.09999847,-.141205937
"02660910",2001m1,15667,"AHP",59.09999847,-.070023619
"03522910",2001m1,59184,"BUD",43.36000061,-.047032952
"05981530",2001m1,77881,"BDG",34,.014925373
"08055510",2001m1,65509,"BLC",18.87000084,.179375052
"08467010",2001m1,17778,"BRK",68400,-.036619719
"08467020",2001m1,83443,"BRK",2250,-.044180118
"09367110",2001m1,49373,"HRB",43.34999847,.0477341
"11012210",2001m1,19393,"BMY",61.88999939,-.15922232
"15670010",2001m1,60599,"CTL",31.37999916,-.122237787
"17296710",2001m1,70519,"C",55.97000122,.096107736
"18905410",2001m1,46578,"CLX",33.75,-.043380283
"22420610",2001m1,77064,"JC",1.440000057,.047272768
"24801910",2001m1,61743,"DLX",20.98999977,.078329347
"24903010",2001m1,11600,"XRAY",34.5625,-.116613418
"24950910",2001m1,79328,"DFS",12.14999962,.056521706
"29266R10",2001m1,87659,"ENR",24.60000038,.150877208
"29442910",2001m1,52476,"EFX",29.64999962,.033551186
"31340030",2001m1,75789,"FRE",61,-.114337571
"31996310",2001m1,77546,"FDC",60.81000137,.154163733
"32096010",2001m1,11371,"FHCC",41.875,-.100671142
"35346910",2001m1,77637,"FC",8.399999619,.119999953
"36473010",2001m1,47941,"GCI",63.40000153,.005351858
"36665110",2001m1,79698,"IT",8.100000381,.173913077
"36665120",2001m1,87030,"IT",8.149999619,.285488874
"36960410",2001m1,12060,"GE",45.97999954,-.040834431
"44106M10",2001m1,81917,"HPT",25.5,.158011049
"46069010",2001m1,53065,"IPG",41.20000076,-.032011729
"46115610",2001m1,82301,"IBI",19,.266666681
"47816010",2001m1,22111,"JNJ",93.12999725,-.11357528
"48268610",2001m1,76195,"KSWS",27.25,.090000004
"51384710",2001m1,48523,"LANC",26.9375,-.040089086
"55254110",2001m1,81670,"MFW",4.300000191,.109677471
"57174810",2001m1,45751,"MMC",108.1500015,-.07136751
"57459910",2001m1,34032,"MAS",24,-.060632605
"66978410",2001m1,83453,"NIS",18.5,-.072100312
"71708110",2001m1,21936,"PFE",45.15000153,-.018478228
"71815410",2001m1,13901,"MO",44,0
"74271810",2001m1,18163,"PG",71.83999634,-.079649448
"75127730",2001m1,28353,"RAL",31.15999985,.192727268
"76169510",2001m1,66799,"REY",21.10000038,.041975327
"78223310",2001m1,66050,"RUS",21.30999947,.008757371
"78387G10",2001m1,66093,"SBC",48.34999847,.017879549
"81760N10",2001m1,71116,"SVM",11.48999977,.007826068
"89102710",2001m1,62308,"TMK",34.68999863,-.095154509
"89989610",2001m1,83462,"TUP",21.05999947,.030458689
"90478470",2001m1,28310,"UN",56.56000137,-.10133066
"91886610",2001m1,77461,"VCI",33.65000153,.066138662
"92343V10",2001m1,65875,"VZ",54.95000076,.103940167
"94106L10",2001m1,11955,"WMI",24.39999962,-.120720737
"94974610",2001m1,38703,"WFC",51.50999832,-.070347957
"95081710",2001m1,38906,"WSC",285.25,.01242236
"02581610",2001m2,59176,"AXP",43.88000107,-.068365127
"02660910",2001m2,15667,"AHP",61.77000046,.049069408
"03522910",2001m2,59184,"BUD",43.70000076,.011646682
"05981530",2001m2,77881,"BDG",30,-.117647059
"08055510",2001m2,65509,"BLC",18,-.042130407
"08467010",2001m2,17778,"BRK",70300,.027777778
"08467020",2001m2,83443,"BRK",2339,.039555557
"09367110",2001m2,49373,"HRB",49.29999924,.137254924
"11012210",2001m2,19393,"BMY",63.40999985,.02455971
"15670010",2001m2,60599,"CTL",28.81999969,-.081580609
"17296710",2001m2,70519,"C",49.18000031,-.118813664
"18905410",2001m2,46578,"CLX",35.95999908,.065481454
"22420610",2001m2,77064,"JC",1.25,-.131944478
"24801910",2001m2,61743,"DLX",24.35000038,.177703694
"24903010",2001m2,11600,"XRAY",37.625,.088607594
"24950910",2001m2,79328,"DFS",8.760000229,-.279012293
"29266R10",2001m2,87659,"ENR",24.89999962,.012195091
"29442910",2001m2,52476,"EFX",30.30999947,.025379421
"31340030",2001m2,75789,"FRE",65.84999847,.07950817
"31996310",2001m2,77546,"FDC",61.75999832,.01562238
"32096010",2001m2,11371,"FHCC",42.6875,.019402985
"35346910",2001m2,77637,"FC",8.449999809,.005952404
"36473010",2001m2,47941,"GCI",66.13999939,.043217629
"36665110",2001m2,79698,"IT",8.5,.049382668
"36665120",2001m2,87030,"IT",8.100000381,-.006134876
"36960410",2001m2,12060,"GE",46.5,.011309275
"44106M10",2001m2,81917,"HPT",25.95000076,.017647089
"46069010",2001m2,53065,"IPG",37.59999847,-.085072868
"46115610",2001m2,82301,"IBI",15.80000019,-.168421045
"47816010",2001m2,22111,"JNJ",97.33000183,.048534356
"48268610",2001m2,76195,"KSWS",31,.137614682
"51384710",2001m2,48523,"LANC",29.5,.095127612
"55254110",2001m2,81670,"MFW",4.349999905,.01162784
"57174810",2001m2,45751,"MMC",107,-.010633393
"57459910",2001m2,34032,"MAS",23.37000084,-.026249966
"66978410",2001m2,83453,"NIS",19.01000023,.02756758
"71708110",2001m2,21936,"PFE",45,-.00088597
"71815410",2001m2,13901,"MO",48.18000031,.095000006
"74271810",2001m2,18163,"PG",70.5,-.018652512
"75127730",2001m2,28353,"RAL",31.18000031,.002888333
"76169510",2001m2,66799,"REY",21.97999954,.041706122
"78223310",2001m2,66050,"RUS",26,.220084503
"78387G10",2001m2,66093,"SBC",47.70000076,-.013443593
"81760N10",2001m2,71116,"SVM",10.72999954,-.066144496
"89102710",2001m2,62308,"TMK",34.77999878,.002594412
"89989610",2001m2,83462,"TUP",23.60000038,.120607831
"90297330",2001m2,66157,"USB",23.20000076,-.006835824
"90478470",2001m2,28310,"UN",55.90000153,-.011669021
"91886610",2001m2,77461,"VCI",30.22999954,-.101634525
"92343V10",2001m2,65875,"VZ",49.5,-.099181086
"94106L10",2001m2,11955,"WMI",25.37000084,.039754149
"94974610",2001m2,38703,"WFC",49.63999939,-.03630361
"95081710",2001m2,38906,"WSC",299.8999939,.052462731
"02581610",2001m3,59176,"AXP",41.29999924,-.05879676
"02660910",2001m3,15667,"AHP",58.75,-.048891056
"03522910",2001m3,59184,"BUD",45.93000031,.051029738
"05981530",2001m3,77881,"BDG",21.56999969,-.270833343
"08055510",2001m3,65509,"BLC",16.46999931,-.085000038
"08467010",2001m3,17778,"BRK",65450,-.068990044
"08467020",2001m3,83443,"BRK",2176,-.069687903
"09367110",2001m3,49373,"HRB",50.06000137,.021501059
"11012210",2001m3,19393,"BMY",59.40000153,-.063239209
"15670010",2001m3,60599,"CTL",28.75,-.000693952
"17296710",2001m3,70519,"C",44.97999954,-.085400581
"18905410",2001m3,46578,"CLX",31.45000076,-.125417084
"22420610",2001m3,77064,"JC",1.179999948,-.056000043
"24801910",2001m3,61743,"DLX",23.67000008,-.027926089
"24903010",2001m3,11600,"XRAY",36.5,-.028093023
"24950910",2001m3,79328,"DFS",8.899999619,.015981665
"29266R10",2001m3,87659,"ENR",25,.004016079
"29442910",2001m3,52476,"EFX",31.25,.031012885
"31340030",2001m3,75789,"FRE",64.83000183,-.012452492
"31996310",2001m3,77546,"FDC",59.70999908,-.03286916
"32096010",2001m3,11371,"FHCC",43.875,.027818449
"35346910",2001m3,77637,"FC",8.090000153,-.042603511
"36473010",2001m3,47941,"GCI",59.72000122,-.093740523
"36665110",2001m3,79698,"IT",6.739999771,-.207058847
"36665120",2001m3,87030,"IT",6.300000191,-.222222239
"36960410",2001m3,12060,"GE",41.86000061,-.096344076
"44106M10",2001m3,81917,"HPT",26.39999962,.017340995
"46069010",2001m3,53065,"IPG",34.34999847,-.086436175
"46115610",2001m3,82301,"IBI",14.69999981,-.065189898
"47816010",2001m3,22111,"JNJ",87.47000122,-.101304844
"48268610",2001m3,76195,"KSWS",25.625,-.172903225
"51384710",2001m3,48523,"LANC",29.0625,-.009067796
"55254110",2001m3,81670,"MFW",4.900000095,.12643683
"57174810",2001m3,45751,"MMC",95.02999878,-.111869171
"57459910",2001m3,34032,"MAS",24.13999939,.032948162
"66978410",2001m3,83453,"NIS",18.44000053,-.029984202
"71708110",2001m3,21936,"PFE",40.95000076,-.089999981
"71815410",2001m3,13901,"MO",47.45000076,-.004151091
"74271810",2001m3,18163,"PG",62.59999847,-.112056762
"75127730",2001m3,28353,"RAL",31.14999962,-.000962177
"76169510",2001m3,66799,"REY",19.25,-.119199254
"78223310",2001m3,66050,"RUS",25.21999931,-.020769257
"78387G10",2001m3,66093,"SBC",44.63000107,-.064360581
"81760N10",2001m3,71116,"SVM",11.22999954,.046598323
"89102710",2001m3,62308,"TMK",38.83000183,.116446324
"89989610",2001m3,83462,"TUP",23.86000061,.020338992
"90297330",2001m3,66157,"USB",23.20000076,.008081896
"90478470",2001m3,28310,"UN",52.63999939,-.058318462
"91886610",2001m3,77461,"VCI",29,-.040688045
"92343V10",2001m3,65875,"VZ",49.29999924,-.00404042
"94106L10",2001m3,11955,"WMI",24.70000076,-.026409147
"94974610",2001m3,38703,"WFC",49.47000122,-.003424621
"95081710",2001m3,38906,"WSC",307,.023674579
"02581610",2001m4,59176,"AXP",42.43999863,.029539937
"02660910",2001m4,15667,"AHP",57.75,-.017021276
"03522910",2001m4,59184,"BUD",39.99000168,-.129327208
"03875Q10",2001m4,89497,"ARB",20.87999916,
"05981530",2001m4,77881,"BDG",23.89999962,.108020395
"08055510",2001m4,65509,"BLC",17.63999939,.071038261
"08467010",2001m4,17778,"BRK",68000,.038961038
"08467020",2001m4,83443,"BRK",2275,.045496322
"09367110",2001m4,49373,"HRB",55,.098681554
"11012210",2001m4,19393,"BMY",56,-.052609451
"15670010",2001m4,60599,"CTL",27.18000031,-.054608684
"15677910",2001m4,38914,"CEN",18,.250658274
"18905410",2001m4,46578,"CLX",31.82999992,.018759908
"22420610",2001m4,77064,"JC",1.169999957,-.008474569
"24903010",2001m4,11600,"XRAY",39.18000031,.073424667
"24950910",2001m4,79328,"DFS",8.75,-.016853891
"29266R10",2001m4,87659,"ENR",23.81999969,-.047200013
"29442910",2001m4,52476,"EFX",33.06999969,.058239989
"31340030",2001m4,75789,"FRE",65.80000305,.014962227
"31996310",2001m4,77546,"FDC",67.44000244,.129459113
"32096010",2001m4,11371,"FHCC",52,.185185179
"35346910",2001m4,77637,"FC",6.599999905,-.184178025
"36473010",2001m4,47941,"GCI",64.55000305,.080877461
"36665110",2001m4,79698,"IT",8,.186943665
"36665120",2001m4,87030,"IT",7.78000021,.234920636
"36960410",2001m4,12060,"GE",48.52999878,.15934062
"44106M10",2001m4,81917,"HPT",26.35000038,.024621241
"44993410",2001m4,84020,"RX",27.45000076,.1032129
"46069010",2001m4,53065,"IPG",33.95000076,-.011644767
"46115610",2001m4,82301,"IBI",16,.088435389
"47816010",2001m4,22111,"JNJ",96.48000336,.103006765
"48268610",2001m4,76195,"KSWS",23.76000023,-.072780482
"51384710",2001m4,48523,"LANC",30.17000008,.038107529
"55254110",2001m4,81670,"MFW",3.099999905,-.367346972
"57174810",2001m4,45751,"MMC",96.44000244,.020098954
"57459910",2001m4,34032,"MAS",23,-.041839246
"66978410",2001m4,83453,"NIS",22.65999985,.228850275
"71708110",2001m4,21936,"PFE",43.29999924,.05738702
"71815410",2001m4,13901,"MO",50.11000061,.056059007
"74271810",2001m4,18163,"PG",60.04999924,-.035143759
"75127730",2001m4,28353,"RAL",30.38999939,-.024398081
"76169510",2001m4,66799,"REY",20.65999985,.073246747
"78223310",2001m4,66050,"RUS",23.75,-.058287047
"78387G10",2001m4,66093,"SBC",41.25,-.069992177
"81760N10",2001m4,71116,"SVM",10.93000031,-.017809372
"86415910",2001m4,73219,"RGR",9.789999962,-.003054963
"89102710",2001m4,62308,"TMK",37.88999939,-.021890353
"89989610",2001m4,83462,"TUP",22.02000046,-.077116519
"90297330",2001m4,66157,"USB",21.18000031,-.087068982
"90478470",2001m4,28310,"UN",56.11999893,.066109411
"91886610",2001m4,77461,"VCI",35.34999847,.218965471
"92343V10",2001m4,65875,"VZ",55.06999969,.124847881
"92552R10",2001m4,19721,"VVI",24.86000061,.043222856
"93005910",2001m4,85931,"WDR",30.42000008,.076134026
"94106L10",2001m4,11955,"WMI",24.40999985,-.011740928
"94974610",2001m4,38703,"WFC",46.97000122,-.050535675
"95081710",2001m4,38906,"WSC",298.1000061,-.028990207
"02581610",2001m5,59176,"AXP",42.11999893,-.007540049
"02660910",2001m5,15667,"AHP",63.29999924,.10008657
"03522910",2001m5,59184,"BUD",44,.104401052
"03875Q10",2001m5,89497,"ARB",25.79999924,.235632196
"05981530",2001m5,77881,"BDG",22.10000038,-.075313777
"08055510",2001m5,65509,"BLC",19.48999977,.109127007
"08467010",2001m5,17778,"BRK",68700,.010294118
"08467020",2001m5,83443,"BRK",2272,-.001318681
"09367110",2001m5,49373,"HRB",59.63999939,.084363624
"11012210",2001m5,19393,"BMY",54.24000168,-.031428542
"15670010",2001m5,60599,"CTL",28.44000053,.048197214
"15677910",2001m5,38914,"CEN",19.10000038,.061111134
"18905410",2001m5,46578,"CLX",34.63999939,.088281482
"22420610",2001m5,77064,"JC",1.690000057,.444444537
"24903010",2001m5,11600,"XRAY",44.04000092,.124042891
"24950910",2001m5,79328,"DFS",8.149999619,-.068571471
"29266R10",2001m5,87659,"ENR",23.04999924,-.032325797
"29442910",2001m5,52476,"EFX",35.08000183,.063577324
"31340030",2001m5,75789,"FRE",66.19999695,.006078934
"31996310",2001m5,77546,"FDC",65.61000061,-.027135257
"32096010",2001m5,11371,"FHCC",50.20000076,-.034615371
"35346910",2001m5,77637,"FC",7.039999962,.066666678
"36473010",2001m5,47941,"GCI",66.27999878,.026800862
"36665110",2001m5,79698,"IT",9.100000381,.137500048
"36665120",2001m5,87030,"IT",8.550000191,.098971717
"36960410",2001m5,12060,"GE",49,.009684756
"44106M10",2001m5,81917,"HPT",27.25,.034155581
"44993410",2001m5,84020,"RX",28.97999954,.055737659
"46069010",2001m5,53065,"IPG",36.74000168,.084977932
"46115610",2001m5,82301,"IBI",15.14000034,-.053749979
"47816010",2001m5,22111,"JNJ",96.94999695,.008602752
"48268610",2001m5,76195,"KSWS",24.14999962,.016414115
"51384710",2001m5,48523,"LANC",31.04000092,.028836621
"55254110",2001m5,81670,"MFW",3.75,.209677458
"57174810",2001m5,45751,"MMC",104.9000015,.087722927
"57459910",2001m5,34032,"MAS",23.36000061,.0156522
"66978410",2001m5,83453,"NIS",30.40999985,.342012346
"71708110",2001m5,21936,"PFE",42.88999939,-.006928403
"71815410",2001m5,13901,"MO",51.40999985,.02594291
"74271810",2001m5,18163,"PG",64.23999786,.069775164
"75127730",2001m5,28353,"RAL",30.98999977,.022046739
"76169510",2001m5,66799,"REY",22.45000076,.091965199
"78223310",2001m5,66050,"RUS",26.75,.136421055
"78387G10",2001m5,66093,"SBC",43.04999924,.043636344
"81760N10",2001m5,71116,"SVM",11.48999977,.051235083
"86415910",2001m5,73219,"RGR",9.210000038,-.038815111
"89102710",2001m5,62308,"TMK",37.91999817,.000791733
"89989610",2001m5,83462,"TUP",22.86000061,.038147144
"90297330",2001m5,66157,"USB",22.29999924,.052880023
"90478470",2001m5,28310,"UN",55.59000015,.003963493
"91886610",2001m5,77461,"VCI",34.04999924,-.036775086
"92343V10",2001m5,65875,"VZ",54.84999847,-.003994938
"92552R10",2001m5,19721,"VVI",25.25,.019308101
"93005910",2001m5,85931,"WDR",31.12000084,.023011202
"94106L10",2001m5,11955,"WMI",27.97999954,.146251529
"94974610",2001m5,38703,"WFC",47.08000183,.007451578
"95081710",2001m5,38906,"WSC",317.8999939,.067477316
"02581610",2001m6,59176,"AXP",38.79999924,-.078822404
"02660910",2001m6,15667,"AHP",58.75,-.071879923
"03522910",2001m6,59184,"BUD",41.20000076,-.063636348
"03875Q10",2001m6,89497,"ARB",24.10000038,-.06589143
"05981530",2001m6,77881,"BDG",23.38999939,.072171897
"08055510",2001m6,65509,"BLC",18.84000015,-.033350416
"08467010",2001m6,17778,"BRK",69400,.010189229
"08467020",2001m6,83443,"BRK",2300,.012323944
"09367110",2001m6,49373,"HRB",64.55000305,.087357543
"11012210",2001m6,19393,"BMY",52.29999924,-.035767004
